crime_id,data_ocorrencia,tipo_crime,municipio,estado,latitude,longitude
CR01111,2023-10-09 09:59:00,Vias de Fato,Niterói,RJ,-22.826778,-43.071216
CR01112,2023-10-10 10:57:00,Roubo,Rio de Janeiro,RJ,-22.939043,-43.138945
CR01113,2023-10-13 18:44:00,Ameaça,Rio de Janeiro,RJ,-22.898122,-43.182007
CR01114,2023-10-08 09:59:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.908538,-43.166242
CR01115,2023-10-12 20:58:00,Perturbação da Paz,Nova Iguaçu,RJ,-22.847598,-43.42851
CR01116,2023-10-09 14:37:00,Vias de Fato,Duque de Caxias,RJ,-22.761506,-43.359861
CR01117,2023-10-10 12:50:00,Injúria,Belford Roxo,RJ,-22.724907,-43.3857
CR01118,2023-10-13 13:49:00,Furto,Duque de Caxias,RJ,-22.763179,-43.337014
CR01119,2023-10-08 21:15:00,Perturbação da Paz,Belford Roxo,RJ,-22.744651,-43.422368
CR01120,2023-10-09 18:00:00,Lesão Corporal,São João de Meriti,RJ,-22.70183,-43.356303
CR01121,2023-10-12 06:20:00,Injúria,São João de Meriti,RJ,-22.747755,-43.422716
CR01122,2023-10-12 15:05:00,Ameaça,Belford Roxo,RJ,-22.778144,-43.461753
CR01123,2023-10-12 16:32:00,Injúria,Rio de Janeiro,RJ,-22.89059,-43.19188
CR01124,2023-10-12 07:24:00,Roubo,Nova Iguaçu,RJ,-22.739585,-43.391015
CR01125,2023-10-14 07:44:00,Injúria,Rio de Janeiro,RJ,-22.929373,-43.141575
CR01126,2023-10-14 19:46:00,Vias de Fato,Campos dos Goytacazes,RJ,-21.747686,-41.287013
CR01127,2023-10-10 11:09:00,Lesão Corporal,Campos dos Goytacazes,RJ,-21.762029,-41.353049
CR01128,2023-10-20 08:29:00,Vias de Fato,Campos dos Goytacazes,RJ,-21.700813,-41.299086
CR01129,2023-10-16 12:14:00,Dano ao Patrimônio,Petrópolis,RJ,-22.514147,-43.175044
CR01130,2023-10-17 17:30:00,Furto,Campos dos Goytacazes,RJ,-21.782186,-41.351723
CR01131,2023-10-15 22:13:00,Furto,Volta Redonda,RJ,-22.527288,-44.109009
CR01132,2023-10-16 07:19:00,Perturbação da Paz,Belford Roxo,RJ,-22.75681,-43.372696
CR01133,2023-10-15 06:40:00,Furto,Rio de Janeiro,RJ,-22.890707,-43.348465
CR01134,2023-10-21 12:50:00,Perturbação da Paz,Niterói,RJ,-22.823024,-43.214578
CR01135,2023-10-16 20:50:00,Roubo,Belford Roxo,RJ,-22.746554,-43.353166
CR01136,2023-10-19 18:40:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.981256,-43.145225
CR01137,2023-10-21 22:10:00,Ameaça,Angra dos Reis,RJ,-23.067296,-44.351939
CR01138,2023-10-20 20:58:00,Injúria,Nova Iguaçu,RJ,-22.81641,-43.420015
CR01139,2023-10-15 17:20:00,Roubo,São João de Meriti,RJ,-22.879392,-43.38749
CR01140,2023-10-19 14:36:00,Vias de Fato,Duque de Caxias,RJ,-22.77583,-43.322274
CR01141,2023-10-20 16:41:00,Injúria,Niterói,RJ,-22.871096,-43.111147
CR01142,2023-10-21 17:46:00,Injúria,Nova Iguaçu,RJ,-22.743754,-43.44997
CR01143,2023-10-20 07:38:00,Dano ao Patrimônio,Niterói,RJ,-22.949632,-43.088384
CR01144,2023-10-16 11:25:00,Roubo,Belford Roxo,RJ,-22.688585,-43.414389
CR01145,2023-10-17 20:28:00,Dano ao Patrimônio,Nova Iguaçu,RJ,-22.697895,-43.396257
CR01146,2023-10-18 17:43:00,Roubo,Rio de Janeiro,RJ,-22.920869,-43.183661
CR01147,2023-10-21 11:49:00,Lesão Corporal,Nova Iguaçu,RJ,-22.749251,-43.466981
CR01148,2023-10-21 20:53:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.861016,-43.148947
CR01149,2023-10-21 11:36:00,Lesão Corporal,Rio de Janeiro,RJ,-22.866287,-43.155671
CR01150,2023-10-19 22:52:00,Roubo,Campos dos Goytacazes,RJ,-21.879776,-41.309086
CR01151,2023-10-20 20:06:00,Furto,Angra dos Reis,RJ,-23.007016,-44.336603
CR01152,2023-10-20 15:39:00,Perturbação da Paz,São João de Meriti,RJ,-22.769509,-43.37353
CR01153,2023-10-18 06:17:00,Dano ao Patrimônio,Duque de Caxias,RJ,-22.854019,-43.333438
CR01154,2023-10-17 20:28:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.905507,-43.11807
CR01155,2023-10-18 10:34:00,Furto,Duque de Caxias,RJ,-22.76751,-43.285249
CR01156,2023-10-18 16:26:00,Roubo,Niterói,RJ,-22.838507,-43.080359
CR01157,2023-10-23 09:29:00,Injúria,Rio de Janeiro,RJ,-22.97955,-43.232942
CR01158,2023-10-24 10:28:00,Roubo,Rio de Janeiro,RJ,-22.893813,-43.128216
CR01159,2023-10-27 16:19:00,Perturbação da Paz,Volta Redonda,RJ,-22.556913,-44.11243
CR01160,2023-10-24 07:08:00,Injúria,Belford Roxo,RJ,-22.741744,-43.423028
CR01161,2023-10-25 06:42:00,Roubo,São João de Meriti,RJ,-22.820885,-43.30812
CR01162,2023-10-25 16:08:00,Perturbação da Paz,Campos dos Goytacazes,RJ,-21.731094,-41.326574
CR01163,2023-10-25 07:33:00,Perturbação da Paz,Volta Redonda,RJ,-22.51833,-44.098075
CR01164,2023-10-26 19:52:00,Injúria,Duque de Caxias,RJ,-22.847098,-43.359055
CR01165,2023-10-26 06:08:00,Dano ao Patrimônio,Niterói,RJ,-22.86236,-43.140183
CR01166,2023-10-25 19:43:00,Injúria,Rio de Janeiro,RJ,-22.905674,-43.190601
CR01167,2023-10-26 10:51:00,Lesão Corporal,Angra dos Reis,RJ,-22.915794,-44.309886
CR01168,2023-10-25 12:38:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.962565,-43.144859
CR01169,2023-10-27 08:22:00,Injúria,Duque de Caxias,RJ,-22.824063,-43.317697
CR01170,2023-10-25 17:31:00,Lesão Corporal,Rio de Janeiro,RJ,-22.88814,-43.150004
CR01171,2023-10-25 13:49:00,Furto,Niterói,RJ,-22.872898,-43.114461
CR01172,2023-10-22 07:25:00,Dano ao Patrimônio,Duque de Caxias,RJ,-22.838772,-43.305851
CR01173,2023-10-28 14:09:00,Lesão Corporal,Rio de Janeiro,RJ,-22.868186,-43.071766
CR01174,2023-10-22 10:20:00,Perturbação da Paz,Belford Roxo,RJ,-22.756054,-43.391107
CR01175,2023-11-03 15:28:00,Vias de Fato,Rio de Janeiro,RJ,-22.869745,-43.203727
CR01176,2023-10-31 11:50:00,Roubo,Belford Roxo,RJ,-22.775584,-43.399652
CR01177,2023-10-30 20:36:00,Lesão Corporal,Duque de Caxias,RJ,-22.747113,-43.253856
CR01178,2023-10-31 12:32:00,Vias de Fato,Rio de Janeiro,RJ,-22.86388,-43.146957
CR01179,2023-11-02 22:27:00,Vias de Fato,Nova Iguaçu,RJ,-22.728015,-43.451954
CR01180,2023-11-04 19:03:00,Injúria,Duque de Caxias,RJ,-22.737378,-43.35318
CR01181,2023-11-02 15:33:00,Roubo,Rio de Janeiro,RJ,-22.931101,-43.238863
CR01182,2023-11-04 20:22:00,Injúria,Nova Iguaçu,RJ,-22.678488,-43.444011
CR01183,2023-11-04 06:10:00,Dano ao Patrimônio,Nova Iguaçu,RJ,-22.810376,-43.406677
CR01184,2023-11-01 19:30:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.860471,-43.127618
CR01185,2023-11-03 08:38:00,Vias de Fato,Campos dos Goytacazes,RJ,-21.723199,-41.262257
CR01186,2023-11-03 07:34:00,Vias de Fato,Rio de Janeiro,RJ,-22.916192,-43.139752
CR01187,2023-10-30 08:16:00,Furto,Niterói,RJ,-22.836324,-43.102673
CR01188,2023-10-30 10:44:00,Roubo,Petrópolis,RJ,-22.488149,-43.160919
CR01189,2023-11-03 19:49:00,Vias de Fato,Rio de Janeiro,RJ,-22.928936,-43.179385
CR01190,2023-11-02 07:19:00,Lesão Corporal,Rio de Janeiro,RJ,-22.904696,-43.207515
CR01191,2023-10-29 20:46:00,Roubo,Duque de Caxias,RJ,-22.777465,-43.288726
CR01192,2023-11-09 15:14:00,Injúria,Rio de Janeiro,RJ,-22.904469,-43.16739
CR01193,2023-11-06 08:55:00,Ameaça,Niterói,RJ,-22.815506,-42.995278
CR01194,2023-11-10 09:01:00,Lesão Corporal,Niterói,RJ,-22.887932,-43.067869
CR01195,2023-11-07 06:01:00,Roubo,Rio de Janeiro,RJ,-22.934483,-43.182665
CR01196,2023-11-09 12:53:00,Furto,Duque de Caxias,RJ,-22.830463,-43.281136
CR01197,2023-11-05 15:39:00,Furto,Rio de Janeiro,RJ,-22.966143,-43.146371
CR01198,2023-11-05 10:51:00,Lesão Corporal,Niterói,RJ,-22.850066,-43.139243
CR01199,2023-11-05 16:07:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.878985,-43.245227
CR01200,2023-11-05 16:22:00,Roubo,Duque de Caxias,RJ,-22.822067,-43.280478
CR01201,2023-11-06 20:43:00,Ameaça,São João de Meriti,RJ,-22.857508,-43.310403
CR01202,2023-11-05 12:56:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.938726,-43.1763
CR01203,2023-11-06 22:33:00,Ameaça,Rio de Janeiro,RJ,-22.899748,-43.180895
CR01204,2023-11-08 20:27:00,Furto,Rio de Janeiro,RJ,-22.9226,-43.19548
CR01205,2023-11-13 11:59:00,Furto,Nova Iguaçu,RJ,-22.699263,-43.459364
CR01206,2023-11-12 07:06:00,Lesão Corporal,Duque de Caxias,RJ,-22.792054,-43.330958
CR01207,2023-11-13 11:50:00,Roubo,Rio de Janeiro,RJ,-22.86991,-43.163179
CR01208,2023-11-13 13:41:00,Roubo,Rio de Janeiro,RJ,-22.897844,-43.108362
CR01209,2023-11-13 16:41:00,Dano ao Patrimônio,Nova Iguaçu,RJ,-22.761334,-43.416538
CR01210,2023-11-17 18:45:00,Injúria,Petrópolis,RJ,-22.545639,-43.235969
CR01211,2023-11-17 13:12:00,Furto,Rio de Janeiro,RJ,-22.878617,-43.142366
CR01212,2023-11-14 21:09:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.865763,-43.233349
CR01213,2023-11-13 21:50:00,Dano ao Patrimônio,Duque de Caxias,RJ,-22.853924,-43.317569
CR01214,2023-11-16 22:23:00,Ameaça,Nova Iguaçu,RJ,-22.75564,-43.47685
CR01215,2023-11-13 22:31:00,Dano ao Patrimônio,Niterói,RJ,-22.819023,-43.046102
CR01216,2023-11-12 06:58:00,Perturbação da Paz,Niterói,RJ,-22.895917,-43.081948
CR01217,2023-11-12 18:01:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.909275,-43.226676
CR01218,2023-11-19 20:12:00,Roubo,Duque de Caxias,RJ,-22.750527,-43.333045
CR01219,2023-11-19 13:28:00,Injúria,Rio de Janeiro,RJ,-22.92284,-43.220782
CR01220,2023-11-19 14:25:00,Ameaça,Angra dos Reis,RJ,-22.981854,-44.292319
CR01221,2023-11-24 17:23:00,Ameaça,Rio de Janeiro,RJ,-22.862752,-43.193729
CR01222,2023-11-22 06:29:00,Dano ao Patrimônio,São João de Meriti,RJ,-22.797798,-43.354239
CR01223,2023-11-20 08:39:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.878029,-43.219021
CR01224,2023-11-21 13:54:00,Roubo,Niterói,RJ,-22.851982,-43.092098
CR01225,2023-11-23 07:51:00,Ameaça,Niterói,RJ,-22.919571,-43.021627
CR01226,2023-11-22 21:57:00,Ameaça,Niterói,RJ,-22.869315,-43.14775
CR01227,2023-11-19 07:37:00,Ameaça,Rio de Janeiro,RJ,-22.878341,-43.100419
CR01228,2023-11-25 16:01:00,Roubo,Duque de Caxias,RJ,-22.799002,-43.332454
CR01229,2023-11-22 07:15:00,Vias de Fato,Rio de Janeiro,RJ,-22.940512,-43.132961
CR01230,2023-11-20 20:11:00,Roubo,Rio de Janeiro,RJ,-22.929197,-43.103207
CR01231,2023-11-30 21:59:00,Dano ao Patrimônio,Petrópolis,RJ,-22.407661,-43.1269
CR01232,2023-11-26 21:26:00,Roubo,Rio de Janeiro,RJ,-22.900965,-43.200949
CR01233,2023-11-28 20:11:00,Furto,Niterói,RJ,-22.928926,-43.123026
CR01234,2023-12-01 13:04:00,Roubo,Rio de Janeiro,RJ,-22.869027,-43.183475
CR01235,2023-11-28 18:39:00,Roubo,Rio de Janeiro,RJ,-22.887158,-43.12146
CR01236,2023-11-30 10:45:00,Ameaça,Belford Roxo,RJ,-22.728724,-43.458009
CR01237,2023-12-01 14:12:00,Vias de Fato,Duque de Caxias,RJ,-22.868984,-43.317159
CR01238,2023-12-02 21:51:00,Vias de Fato,Nova Iguaçu,RJ,-22.68072,-43.452818
CR01239,2023-11-28 19:56:00,Dano ao Patrimônio,Belford Roxo,RJ,-22.7915,-43.481621
CR01240,2023-12-02 14:50:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.932465,-43.204958
CR01241,2023-11-26 17:26:00,Injúria,Rio de Janeiro,RJ,-22.823049,-43.239335
CR01242,2023-11-28 20:02:00,Vias de Fato,Rio de Janeiro,RJ,-22.895336,-43.198363
CR01243,2023-11-26 15:21:00,Dano ao Patrimônio,Niterói,RJ,-22.861922,-43.076907
CR01244,2023-12-04 12:44:00,Injúria,Rio de Janeiro,RJ,-22.853755,-43.246784
CR01245,2023-12-08 20:44:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.897029,-43.203612
CR01246,2023-12-06 13:50:00,Dano ao Patrimônio,Niterói,RJ,-22.882342,-43.069873
CR01247,2023-12-06 08:35:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.964858,-43.163733
CR01248,2023-12-05 13:24:00,Lesão Corporal,Campos dos Goytacazes,RJ,-21.761364,-41.290202
CR01249,2023-12-06 14:44:00,Dano ao Patrimônio,Nova Iguaçu,RJ,-22.768035,-43.469329
CR01250,2023-12-05 13:46:00,Lesão Corporal,Belford Roxo,RJ,-22.794347,-43.393732
CR01251,2023-12-06 11:08:00,Dano ao Patrimônio,Niterói,RJ,-22.891526,-43.10622
CR01252,2023-12-09 12:37:00,Ameaça,Campos dos Goytacazes,RJ,-21.713457,-41.349255
CR01253,2023-12-06 20:16:00,Furto,Nova Iguaçu,RJ,-22.710675,-43.411345
CR01254,2023-12-07 09:21:00,Lesão Corporal,Rio de Janeiro,RJ,-22.907135,-43.199365
CR01255,2023-12-06 17:08:00,Injúria,Niterói,RJ,-22.896433,-43.10288
CR01256,2023-12-04 20:31:00,Lesão Corporal,Rio de Janeiro,RJ,-22.908001,-43.137147
CR01257,2023-12-12 08:32:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.872217,-43.176894
CR01258,2023-12-10 18:27:00,Injúria,Duque de Caxias,RJ,-22.792441,-43.364366
CR01259,2023-12-16 08:18:00,Roubo,São João de Meriti,RJ,-22.802725,-43.393586
CR01260,2023-12-10 18:38:00,Vias de Fato,Rio de Janeiro,RJ,-22.940924,-43.19271
CR01261,2023-12-12 06:23:00,Injúria,Rio de Janeiro,RJ,-22.878066,-43.132608
CR01262,2023-12-16 08:05:00,Ameaça,Duque de Caxias,RJ,-22.832011,-43.311206
CR01263,2023-12-10 11:37:00,Perturbação da Paz,Nova Iguaçu,RJ,-22.740115,-43.463981
CR01264,2023-12-16 06:17:00,Furto,Rio de Janeiro,RJ,-22.889648,-43.127645
CR01265,2023-12-16 12:35:00,Ameaça,Rio de Janeiro,RJ,-22.987939,-43.151427
CR01266,2023-12-14 12:07:00,Perturbação da Paz,Duque de Caxias,RJ,-22.755856,-43.245887
CR01267,2023-12-15 14:41:00,Vias de Fato,Duque de Caxias,RJ,-22.682723,-43.286802
CR01268,2023-12-10 08:14:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.857488,-43.211135
CR01269,2023-12-10 11:03:00,Lesão Corporal,Belford Roxo,RJ,-22.704954,-43.395062
CR01270,2023-12-23 18:44:00,Ameaça,Nova Iguaçu,RJ,-22.809251,-43.446622
CR01271,2023-12-23 09:09:00,Dano ao Patrimônio,Nova Iguaçu,RJ,-22.7879,-43.46062
CR01272,2023-12-19 20:21:00,Roubo,Duque de Caxias,RJ,-22.850323,-43.2278
CR01273,2023-12-22 12:03:00,Perturbação da Paz,Campos dos Goytacazes,RJ,-21.812378,-41.301733
CR01274,2023-12-17 06:54:00,Injúria,Rio de Janeiro,RJ,-22.884789,-43.102464
CR01275,2023-12-21 18:05:00,Ameaça,Rio de Janeiro,RJ,-22.943599,-43.133821
CR01276,2023-12-22 21:54:00,Lesão Corporal,Volta Redonda,RJ,-22.54312,-44.093707
CR01277,2023-12-19 10:39:00,Dano ao Patrimônio,Angra dos Reis,RJ,-22.966087,-44.308517
CR01278,2023-12-17 06:39:00,Ameaça,São João de Meriti,RJ,-22.872749,-43.438989
CR01279,2023-12-21 21:04:00,Lesão Corporal,Duque de Caxias,RJ,-22.735377,-43.31049
CR01280,2023-12-18 06:53:00,Vias de Fato,Belford Roxo,RJ,-22.79658,-43.438615
CR01281,2023-12-22 19:00:00,Roubo,Duque de Caxias,RJ,-22.759943,-43.311343
CR01282,2023-12-17 13:38:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.929985,-43.110659
CR01283,2023-12-24 22:14:00,Ameaça,Rio de Janeiro,RJ,-22.860926,-43.206525
CR01284,2023-12-25 22:11:00,Lesão Corporal,Rio de Janeiro,RJ,-22.917148,-43.171512
CR01285,2023-12-26 10:25:00,Vias de Fato,Rio de Janeiro,RJ,-22.946969,-43.210585
CR01286,2023-12-27 08:27:00,Furto,Niterói,RJ,-22.901818,-43.098649
CR01287,2023-12-25 21:11:00,Roubo,Belford Roxo,RJ,-22.737002,-43.386261
CR01288,2023-12-24 20:57:00,Furto,Rio de Janeiro,RJ,-22.877691,-43.219744
CR01289,2023-12-26 20:21:00,Roubo,Rio de Janeiro,RJ,-22.967005,-43.19437
CR01290,2023-12-24 12:26:00,Injúria,Rio de Janeiro,RJ,-22.891387,-43.173301
CR01291,2023-12-24 13:28:00,Lesão Corporal,Rio de Janeiro,RJ,-22.957484,-43.21402
CR01292,2023-12-30 17:43:00,Perturbação da Paz,Niterói,RJ,-22.882837,-43.158963
CR01293,2023-12-26 17:01:00,Perturbação da Paz,Campos dos Goytacazes,RJ,-21.764461,-41.369592
CR01294,2023-12-25 16:11:00,Ameaça,Niterói,RJ,-22.880883,-43.143792
CR01295,2023-12-26 19:56:00,Perturbação da Paz,Volta Redonda,RJ,-22.468586,-44.110599
