post_id,data_publicacao,texto,toxicity_score
PA000277,2023-01-20 04:04:47,Grupo de estudos foi muito produtivo hoje.,0.0
PA000278,2023-01-20 04:55:23,Que tarde relaxante lendo na rede.,0.1252
PA000279,2023-01-20 05:05:53,"Museu da cidade muito interessante, aprendi bastante.",0.1423
PA000280,2023-01-20 05:22:31,Imigrante que entra ilegalmente querendo se beneficiar do sistema publico sem contribuir Nao vou ficar calado sobre isso.,0.8045
PA000281,2023-01-20 06:16:06,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.067
PA000282,2023-01-20 06:36:33,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0563
PA000283,2023-01-20 08:27:39,"Plantei temperos na sacada, que satisfacao.",0.087
PA000284,2023-01-20 15:29:18,Caminhada ate a estacao foi otima hoje.,0.0083
PA000285,2023-01-20 17:50:25,Grupo de estudos foi muito produtivo hoje.,0.087
PA000286,2023-01-20 18:40:25,Pedalada de tarde com vista incrivel do parque.,0.0436
PA000287,2023-01-20 20:26:24,"Estrangeiro sem visto regularizado explorando nosso sistema de saude e previdencia Nao e preconceito, e realidade.",0.9483
PA000288,2023-01-20 22:57:33,"Fui num restaurante novo, a pizza estava espetacular.",0.0
PA000289,2023-01-21 00:50:40,Gente de fora que nao foi convidada que nao se integra mas exige direitos iguais Chega dessa invasao silenciosa.,0.9609
PA000290,2023-01-21 01:49:50,"Apresentacao correu muito bem, todos gostaram.",0.1016
PA000291,2023-01-21 01:55:45,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0858
PA000292,2023-01-21 02:49:51,Esse refugiado que chega trazendo problemas para a nossa comunidade Cansei desse descaso com quem nasceu aqui.,0.744
PA000293,2023-01-21 03:13:37,"Domingo em familia, melhor dia da semana.",0.0751
PA000294,2023-01-21 04:04:53,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0866
PA000295,2023-01-21 04:36:30,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0971
PA000296,2023-01-21 04:55:29,Terminei o trabalho da faculdade com antecedencia.,0.0906
PA000297,2023-01-21 07:24:53,"Plantei temperos na sacada, que satisfacao.",0.1008
PA000298,2023-01-21 09:51:12,"Quem nao e daqui e quer mandar chegando sem documentos validos Nao e preconceito, e realidade.",0.7072
PA000299,2023-01-21 11:32:14,Esse povo estrangeiro que invade o pais trazendo problemas para a nossa comunidade Alguem precisa falar a verdade.,0.8694
PA000300,2023-01-21 13:43:58,"Fui num restaurante novo, a pizza estava espetacular.",0.0698
PA000301,2023-01-21 14:04:49,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0011
PA000302,2023-01-21 14:16:04,Nao aguento mais esse povo de fora chegando sem documentos validos Cansei desse descaso com quem nasceu aqui.,0.7363
PA000303,2023-01-21 16:36:38,"Aprendi receita nova no youtube, ficou otimo.",0.1008
PA000304,2023-01-21 20:29:21,"Filme otimo ontem, fui ao cinema com a familia.",0.1421
PA000305,2023-01-21 23:43:21,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0572
PA000306,2023-01-22 00:18:32,Esse refugiado que chega que nao fala portugues e nao tem interesse em aprender Nao ha mais espaco.,0.891
PA000307,2023-01-22 01:24:58,"Biblioteca da universidade, ambiente otimo para estudar.",0.1923
PA000308,2023-01-22 02:48:47,Que manha fresca e agradavel para uma caminhada.,0.0189
PA000309,2023-01-22 03:33:55,Gente que vem la de fora sem respeito usando servico publico sem ter contribuido nada Nao vou ficar calado sobre isso.,0.7614
PA000310,2023-01-22 03:54:14,Esse gringo que aparece aqui sem ser chamado explorando nosso sistema de saude e previdencia Vai embora pra sua terra.,0.8871
PA000311,2023-01-22 05:06:42,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0472
PA000312,2023-01-22 05:27:44,"Plantei temperos na sacada, que satisfacao.",0.045
PA000313,2023-01-22 05:31:23,"Reencontrei um amigo antigo por acaso, que alegria.",0.0459
PA000314,2023-01-22 06:44:48,"Acai gelado essa tarde, refrescante demais.",0.0493
PA000315,2023-01-22 07:52:03,"Passei na certificacao, muito feliz com o resultado.",0.0755
PA000316,2023-01-22 09:18:50,Estrangeiro sem visto regularizado que nao se integra mas exige direitos iguais Ate quando isso vai continuar?,0.7441
PA000317,2023-01-22 10:21:26,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1162
PA000318,2023-01-22 13:08:38,"Academia hoje, treino puxado mas valeu muito.",0.0661
PA000319,2023-01-22 17:32:25,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1193
PA000320,2023-01-22 20:30:35,Atualizacao deixou o sistema muito mais rapido.,0.0922
PA000321,2023-01-22 21:12:50,"Natacao de manha, melhor inicio de dia possivel.",0.0
PA000322,2023-01-22 21:25:16,"Passei na certificacao, muito feliz com o resultado.",0.0647
PA000323,2023-01-22 22:37:05,"Home office com cafe fresquinho do lado, otimo.",0.1083
PA000324,2023-01-22 22:50:17,Leitura no jardim com tempo agradavel.,0.1112
PA000325,2023-01-23 00:05:13,"Meditacao de manha, comecando o dia muito bem.",0.0
PA000326,2023-01-23 00:10:45,"Configurei o home office com setup novo, otimo.",0.0244
PA000327,2023-01-23 04:27:54,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0957
PA000328,2023-01-23 05:51:10,"Passeio no interior no fim de semana, natureza linda.",0.0888
PA000329,2023-01-23 08:18:32,Caminhada ate a estacao foi otima hoje.,0.0491
PA000330,2023-01-23 08:38:18,"Imigrante que entra ilegalmente invadindo o territorio nacional como se fosse terra sem dono Cada um no seu pais, simples assim.",0.7826
PA000331,2023-01-23 08:52:17,"Volei com os amigos, muita risada e diversao.",0.1158
PA000332,2023-01-23 09:59:37,"Reencontrei um amigo antigo por acaso, que alegria.",0.0818
PA000333,2023-01-23 11:06:04,Pedalada de tarde com vista incrivel do parque.,0.0791
PA000334,2023-01-23 11:20:35,"Nao aguento mais esse povo de fora chegando sem documentos validos Cada um no seu pais, simples assim.",0.796
PA000335,2023-01-23 11:41:58,"Meditacao de manha, comecando o dia muito bem.",0.032
PA000336,2023-01-23 14:26:42,"Testei IA para ajudar com codigo, funcionou bem.",0.0157
PA000337,2023-01-23 15:34:58,Feira de artesanato gostosa de passear.,0.0688
PA000338,2023-01-23 15:59:36,Nao aguento mais esse povo de fora que foi ao pais sem ser convidado Cansei desse descaso com quem nasceu aqui.,0.8892
PA000339,2023-01-23 16:08:38,"Estrangeiro sem visto regularizado ocupando vaga em hospital e escola que deveria ser do brasileiro Nao e preconceito, e realidade.",0.7844
PA000340,2023-01-23 18:47:23,Forasteiro que vem de longe explorar usando servico publico sem ter contribuido nada Vai embora pra sua terra.,0.8564
PA000341,2023-01-23 19:58:36,"Imigrante que entra ilegalmente recebendo auxilio que deveria ir para o brasileiro Nao e preconceito, e realidade.",0.9424
PA000342,2023-01-23 23:03:05,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0931
PA000343,2023-01-23 23:11:00,Estrangeiro sem visto regularizado explorando nosso sistema de saude e previdencia Esse pais e dos brasileiros.,0.7795
PA000344,2023-01-24 00:10:35,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0933
PA000345,2023-01-24 00:40:23,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.118
PA000346,2023-01-24 01:47:32,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0495
PA000347,2023-01-24 01:51:57,Esse gringo que aparece aqui sem ser chamado explorando nosso sistema de saude e previdencia Esse pais e dos brasileiros.,0.9953
PA000348,2023-01-24 04:13:26,"Padaria da esquina lancou sabor novo, recomendo.",0.1323
PA000349,2023-01-24 04:53:21,"Academia hoje, treino puxado mas valeu muito.",0.1073
PA000350,2023-01-24 05:27:29,Grupo de estudos foi muito produtivo hoje.,0.0242
PA000351,2023-01-24 05:37:01,"Novo celular chegou, a camera e impressionante.",0.0868
PA000352,2023-01-24 05:37:40,Nao aguento mais esse povo de fora invadindo o territorio nacional como se fosse terra sem dono Ate quando isso vai continuar?,0.8189
PA000353,2023-01-24 08:18:23,Esse gringo que aparece aqui sem ser chamado que nao respeita nossa cultura e nossos costumes Chega dessa invasao silenciosa.,0.9364
PA000354,2023-01-24 08:21:18,Grupo de estudos foi muito produtivo hoje.,0.0983
PA000355,2023-01-24 11:00:27,Leitura no jardim com tempo agradavel.,0.0
PA000356,2023-01-24 11:39:45,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1112
PA000357,2023-01-24 12:08:59,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0658
PA000358,2023-01-24 12:49:25,"Nao aguento mais esse povo de fora invadindo o territorio nacional como se fosse terra sem dono Cada um no seu pais, simples assim.",0.8152
PA000359,2023-01-24 13:05:38,"Teatro incrivel ontem, peca muito bem dirigida.",0.0538
PA000360,2023-01-24 19:15:06,"Domingo em familia, melhor dia da semana.",0.0789
PA000361,2023-01-24 19:42:39,Jogo novo me viciou de um jeito bom.,0.133
PA000362,2023-01-24 21:27:58,Feira de artesanato gostosa de passear.,0.0
PA000363,2023-01-24 21:28:37,Gente que vem la de fora sem respeito usando servico publico sem ter contribuido nada Fora.,0.8325
PA000364,2023-01-25 00:33:57,"Estudando para a prova de amanha, bem concentrado.",0.0454
PA000365,2023-01-25 04:52:40,"Passeio com o cachorro no parque, ele adorou.",0.0595
PA000366,2023-01-25 05:28:43,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0301
PA000367,2023-01-25 06:01:10,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0574
PA000368,2023-01-25 11:21:38,"Yoga pela manha, comecei o dia muito bem.",0.1855
PA000369,2023-01-25 13:48:28,"Domingo em familia, melhor dia da semana.",0.0541
PA000370,2023-01-25 16:44:31,"Teatro incrivel ontem, peca muito bem dirigida.",0.1186
PA000371,2023-01-25 18:00:36,Imigrante ilegal que chega sem documentos que foi ao pais sem ser convidado Chega dessa invasao silenciosa.,0.8842
PA000372,2023-01-25 18:16:22,App de produtividade novo que encontrei e otimo.,0.0882
PA000373,2023-01-25 18:56:56,Gente que vem la de fora sem respeito explorando nosso sistema de saude e previdencia Fora.,0.963
PA000374,2023-01-25 21:59:59,Esse refugiado que chega trazendo problemas para a nossa comunidade Ate quando isso vai continuar?,0.8202
PA000375,2023-01-25 22:20:03,"Notebook novo chegou, que desempenho incrivel.",0.1384
PA000376,2023-01-25 23:01:49,"Acai gelado essa tarde, refrescante demais.",0.0599
PA000377,2023-01-25 23:08:50,"Pipoca e serie boa na sexta, programa perfeito.",0.1071
PA000378,2023-01-25 23:21:45,Caminhada ate a estacao foi otima hoje.,0.0919
PA000379,2023-01-26 01:18:04,"Estrada livre, cheguei no trabalho rapido hoje.",0.1131
PA000380,2023-01-26 03:23:11,"Yoga pela manha, comecei o dia muito bem.",0.1631
PA000381,2023-01-26 05:28:59,"Home office com cafe fresquinho do lado, otimo.",0.0914
PA000382,2023-01-26 06:03:58,"Trilha ecologica incrivel, natureza pura.",0.0
PA000383,2023-01-26 06:57:09,App de produtividade novo que encontrei e otimo.,0.0236
PA000384,2023-01-26 07:59:00,Esse gringo que aparece aqui sem ser chamado tomando emprego de brasileiro honesto Cansei desse descaso com quem nasceu aqui.,0.7519
PA000385,2023-01-26 09:40:48,Esse refugiado que chega tomando emprego de brasileiro honesto Nao vou ficar calado sobre isso.,0.6889
PA000386,2023-01-26 10:31:52,"Serie nova incrivel, amei o primeiro episodio.",0.0876
PA000387,2023-01-26 12:07:43,Semana intensa mas muito satisfatoria no trabalho.,0.0163
PA000388,2023-01-26 12:42:07,"Gente que vem la de fora sem respeito querendo se beneficiar do sistema publico sem contribuir Cada um no seu pais, simples assim.",0.9626
PA000389,2023-01-26 14:45:54,"Metro bem tranquilo essa manha, cheguei bem.",0.0934
PA000390,2023-01-26 15:40:56,Tarde produtiva organizando e limpando a casa.,0.0591
PA000391,2023-01-26 17:41:06,"Esse povo estrangeiro que invade o pais que nao se integra mas exige direitos iguais Cada um no seu pais, simples assim.",0.8071
PA000392,2023-01-26 18:32:31,Terminei o trabalho da faculdade com antecedencia.,0.0902
PA000393,2023-01-26 20:33:09,Tarde produtiva organizando e limpando a casa.,0.0828
PA000394,2023-01-26 20:46:01,Estrangeiro que nao tem nem documento que foi ao pais sem ser convidado Fora.,0.661
PA000395,2023-01-26 22:17:07,"Pausa pro cafe com os colegas, bate-papo otimo.",0.1198
PA000396,2023-01-26 22:46:04,Terminei o trabalho da faculdade com antecedencia.,0.0895
PA000397,2023-01-26 23:09:31,Imigrante que entra ilegalmente usando servico publico sem ter contribuido nada Nao ha mais espaco.,0.8925
PA000398,2023-01-27 05:03:42,Gente que vem la de fora sem respeito usando servico publico sem ter contribuido nada Cansei desse descaso com quem nasceu aqui.,1.0
PA000399,2023-01-27 08:06:15,Nao aguento mais esse povo de fora usando servico publico sem ter contribuido nada Nao ha mais espaco.,0.8638
PA000400,2023-01-27 12:34:36,"Filme otimo ontem, fui ao cinema com a familia.",0.1027
PA000401,2023-01-27 13:34:45,"Academia hoje, treino puxado mas valeu muito.",0.0137
PA000402,2023-01-27 13:39:04,Forasteiro que vem de longe explorar que tira recursos que sao dos cidadaos daqui Alguem precisa falar a verdade.,0.8543
PA000403,2023-01-27 13:47:40,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0
PA000404,2023-01-27 14:13:13,Jantar simples mas gostoso com a familia.,0.0598
PA000405,2023-01-27 15:27:36,Aplicativo de carona funcionou perfeitamente.,0.1184
PA000406,2023-01-27 16:56:25,"Yoga pela manha, comecei o dia muito bem.",0.0184
PA000407,2023-01-27 17:40:39,Esse pessoal de outro pais que nao se integra mas exige direitos iguais O brasileiro sofre enquanto isso acontece.,0.9561
PA000408,2023-01-27 19:16:31,"Meu time ganhou hoje, que jogo bonito foi.",0.1138
PA000409,2023-01-27 23:22:10,"Volei com os amigos, muita risada e diversao.",0.0696
PA000410,2023-01-28 02:16:39,"Plantei temperos na sacada, que satisfacao.",0.2
PA000411,2023-01-28 03:26:01,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.041
PA000412,2023-01-28 03:56:59,Que manha fresca e agradavel para uma caminhada.,0.0978
PA000413,2023-01-28 05:48:06,"Home office com cafe fresquinho do lado, otimo.",0.0981
PA000414,2023-01-28 06:02:40,Esse gringo que aparece aqui sem ser chamado recebendo auxilio que deveria ir para o brasileiro Ate quando isso vai continuar?,0.9403
PA000415,2023-01-28 06:15:01,"Praia tranquila, sol perfeito, descanso total.",0.0747
PA000416,2023-01-28 06:23:28,"Passei na certificacao, muito feliz com o resultado.",0.0846
PA000417,2023-01-28 07:19:44,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0274
PA000418,2023-01-28 10:08:12,"Teatro incrivel ontem, peca muito bem dirigida.",0.051
PA000419,2023-01-28 12:17:38,"Estudando para a prova de amanha, bem concentrado.",0.0863
PA000420,2023-01-28 12:50:38,Estrangeiro que nao tem nem documento usando servico publico sem ter contribuido nada Esse pais e dos brasileiros.,0.828
PA000421,2023-01-28 14:38:00,"Museu da cidade muito interessante, aprendi bastante.",0.0054
PA000422,2023-01-28 17:37:32,"Metro bem tranquilo essa manha, cheguei bem.",0.0
PA000423,2023-01-28 17:58:00,"Testei IA para ajudar com codigo, funcionou bem.",0.1158
PA000424,2023-01-28 18:16:55,"Passei na certificacao, muito feliz com o resultado.",0.0364
PA000425,2023-01-28 18:17:05,"Natacao de manha, melhor inicio de dia possivel.",0.1115
PA000426,2023-01-28 18:17:07,"Passei na certificacao, muito feliz com o resultado.",0.1364
PA000427,2023-01-28 18:52:14,Show ao vivo incrivel no fim de semana.,0.1815
PA000428,2023-01-28 19:11:45,App de produtividade novo que encontrei e otimo.,0.1026
PA000429,2023-01-28 19:47:46,"Museu da cidade muito interessante, aprendi bastante.",0.0334
PA000430,2023-01-28 19:51:53,"Serie nova incrivel, amei o primeiro episodio.",0.0
PA000431,2023-01-29 00:36:52,"Acai gelado essa tarde, refrescante demais.",0.0
PA000432,2023-01-29 02:38:25,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0
PA000433,2023-01-29 03:00:50,Gente de fora que nao foi convidada invadindo o territorio nacional como se fosse terra sem dono Nao ha mais espaco.,0.8136
PA000434,2023-01-29 03:41:00,Semana intensa mas muito satisfatoria no trabalho.,0.0512
PA000435,2023-01-29 04:39:16,"Viagem de fim de semana para cidade historica, valeu.",0.0814
PA000436,2023-01-29 05:33:51,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0565
PA000437,2023-01-29 06:01:45,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1656
PA000438,2023-01-29 06:16:40,"Teatro incrivel ontem, peca muito bem dirigida.",0.1161
PA000439,2023-01-29 12:43:38,Estrangeiro que nao tem nem documento invadindo o territorio nacional como se fosse terra sem dono Cansei desse descaso com quem nasceu aqui.,0.6963
PA000440,2023-01-29 13:10:15,"Cuidando das plantas em casa, muito terapeutico.",0.0
PA000441,2023-01-29 19:54:00,Tarde produtiva organizando e limpando a casa.,0.0988
PA000442,2023-01-29 20:04:46,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0593
PA000443,2023-01-29 20:46:40,Nao aguento mais esse povo de fora querendo se beneficiar do sistema publico sem contribuir Cansei desse descaso com quem nasceu aqui.,0.9371
PA000444,2023-01-29 22:23:06,"Configurei o home office com setup novo, otimo.",0.0429
PA000445,2023-01-29 22:39:47,Gente de fora que nao foi convidada que nao respeita nossa cultura e nossos costumes Chega dessa invasao silenciosa.,0.8671
PA000446,2023-01-29 23:54:10,Imigrante que entra ilegalmente que tira recursos que sao dos cidadaos daqui Ate quando isso vai continuar?,0.9974
PA000447,2023-01-30 02:39:19,"Biblioteca da universidade, ambiente otimo para estudar.",0.1255
