post_id,data_publicacao,texto,toxicity_score
PA000305,2023-01-06 10:51:49,"Passei na certificacao, muito feliz com o resultado.",0.1124
PA000306,2023-01-06 11:16:56,Aplicativo de carona funcionou perfeitamente.,0.1103
PA000307,2023-01-06 11:51:34,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0
PA000308,2023-01-06 13:26:26,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0997
PA000309,2023-01-06 14:09:08,Aula incrivel sobre estatistica aplicada hoje.,0.0617
PA000310,2023-01-06 16:00:30,Jogo novo me viciou de um jeito bom.,0.0318
PA000311,2023-01-06 16:06:28,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.1073
PA000312,2023-01-06 16:23:27,"Volei com os amigos, muita risada e diversao.",0.1127
PA000313,2023-01-06 16:36:12,"Museu da cidade muito interessante, aprendi bastante.",0.0674
PA000314,2023-01-06 18:10:41,"Teatro incrivel ontem, peca muito bem dirigida.",0.032
PA000315,2023-01-06 18:42:02,"Novo celular chegou, a camera e impressionante.",0.0502
PA000316,2023-01-06 19:18:18,"Corri 5km de manha, semana otima de treino.",0.0962
PA000317,2023-01-06 19:51:58,Que manha fresca e agradavel para uma caminhada.,0.0226
PA000318,2023-01-06 19:53:35,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0061
PA000319,2023-01-06 21:37:44,"Metro bem tranquilo essa manha, cheguei bem.",0.0794
PA000320,2023-01-06 23:28:48,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0786
PA000321,2023-01-06 23:46:21,"Plantei temperos na sacada, que satisfacao.",0.0399
PA000322,2023-01-07 01:27:31,"Fechei projeto importante essa semana, que alegria.",0.1521
PA000323,2023-01-07 01:29:40,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0772
PA000324,2023-01-07 03:21:13,"Passeio no interior no fim de semana, natureza linda.",0.0748
PA000325,2023-01-07 03:23:04,"Pausa pro cafe com os colegas, bate-papo otimo.",0.1116
PA000326,2023-01-07 03:31:31,"Reencontrei um amigo antigo por acaso, que alegria.",0.0689
PA000327,2023-01-07 06:06:59,App de produtividade novo que encontrei e otimo.,0.1536
PA000328,2023-01-07 06:36:36,Pedalada de tarde com vista incrivel do parque.,0.1988
PA000329,2023-01-07 06:45:47,"Sol lindo hoje, cafe na varanda foi otimo.",0.0782
PA000330,2023-01-07 06:51:26,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.107
PA000331,2023-01-07 08:28:19,Nao aguento mais reclamacao sem solucao pratica.,0.9728
PA000332,2023-01-07 09:50:55,"Acai gelado essa tarde, refrescante demais.",0.0604
PA000333,2023-01-07 09:51:05,Jogo novo me viciou de um jeito bom.,0.076
PA000334,2023-01-07 10:09:24,"Estrada livre, cheguei no trabalho rapido hoje.",0.0199
PA000335,2023-01-07 10:42:18,"Teatro incrivel ontem, peca muito bem dirigida.",0.0452
PA000336,2023-01-07 10:50:23,Aula incrivel sobre estatistica aplicada hoje.,0.0789
PA000337,2023-01-07 11:47:47,"Serie nova incrivel, amei o primeiro episodio.",0.0857
PA000338,2023-01-07 13:42:31,"Academia hoje, treino puxado mas valeu muito.",0.0536
PA000339,2023-01-07 13:50:37,Aplicativo de carona funcionou perfeitamente.,0.0438
PA000340,2023-01-07 14:50:26,Barulho da rua me deixou irritado o dia todo.,0.0849
PA000341,2023-01-07 15:09:28,"Notebook novo chegou, que desempenho incrivel.",0.0883
PA000342,2023-01-07 16:48:38,"Sopa de legumes no frio, reconfortante e gostosa.",0.0339
PA000343,2023-01-07 16:50:49,"Padaria da esquina lancou sabor novo, recomendo.",0.17
PA000344,2023-01-07 16:58:44,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0745
PA000345,2023-01-07 17:12:41,"Cuidando das plantas em casa, muito terapeutico.",0.0349
PA000346,2023-01-07 18:38:58,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0235
PA000347,2023-01-07 19:49:58,"Passei na certificacao, muito feliz com o resultado.",0.0444
PA000348,2023-01-07 23:31:24,Que tarde relaxante lendo na rede.,0.0053
PA000349,2023-01-07 23:53:55,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.041
PA000350,2023-01-08 01:05:51,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0733
PA000351,2023-01-08 01:36:24,"Corri 5km de manha, semana otima de treino.",0.0866
PA000352,2023-01-08 01:38:39,"Pipoca e serie boa na sexta, programa perfeito.",0.0617
PA000353,2023-01-08 02:35:28,"Que semana frustrante, precisava que as coisas dessem certo.",0.1829
PA000354,2023-01-08 02:48:33,"Pipoca e serie boa na sexta, programa perfeito.",0.1053
PA000355,2023-01-08 02:49:52,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0758
PA000356,2023-01-08 03:05:53,Leitura no jardim com tempo agradavel.,0.1113
PA000357,2023-01-08 03:11:16,Finalmente entendi aquele conceito que me travava.,0.0395
PA000358,2023-01-08 05:46:06,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0532
PA000359,2023-01-08 08:22:48,"Maratonei a temporada completa, valeu cada minuto.",0.1425
PA000360,2023-01-08 08:31:17,"Fui de bike hoje, que exercicio agradavel de manha.",0.0922
PA000361,2023-01-08 08:44:59,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0661
PA000362,2023-01-08 10:07:10,Jogo novo me viciou de um jeito bom.,0.0398
PA000363,2023-01-08 10:23:00,Que manha fresca e agradavel para uma caminhada.,0.0474
PA000364,2023-01-08 11:41:19,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0533
PA000365,2023-01-08 11:50:08,"Meditacao de manha, comecando o dia muito bem.",0.0165
PA000366,2023-01-08 11:50:11,"Domingo em familia, melhor dia da semana.",0.1359
PA000367,2023-01-08 12:13:44,Finalmente entendi aquele conceito que me travava.,0.1083
PA000368,2023-01-08 12:22:37,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0602
PA000369,2023-01-08 12:25:11,"Domingo em familia, melhor dia da semana.",0.0271
PA000370,2023-01-08 13:49:50,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0452
PA000371,2023-01-08 18:28:13,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0246
PA000372,2023-01-08 20:19:37,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0668
PA000373,2023-01-08 20:27:31,"Meditacao de manha, comecando o dia muito bem.",0.0108
PA000374,2023-01-08 20:42:53,Tarde produtiva organizando e limpando a casa.,0.0988
PA000375,2023-01-08 20:45:47,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1358
PA000376,2023-01-08 22:58:53,"Passei na certificacao, muito feliz com o resultado.",0.0878
PA000377,2023-01-08 23:30:10,Podcast sobre tecnologia muito interessante.,0.0603
PA000378,2023-01-08 23:44:13,"Praia tranquila, sol perfeito, descanso total.",0.095
PA000379,2023-01-09 00:13:27,"Passeio com o cachorro no parque, ele adorou.",0.0978
PA000380,2023-01-09 00:24:28,"Sopa de legumes no frio, reconfortante e gostosa.",0.0
PA000381,2023-01-09 02:50:36,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0265
PA000382,2023-01-09 03:24:51,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.1646
PA000383,2023-01-09 03:34:06,"Musica nova do meu artista favorito, de outro nivel.",0.0123
PA000384,2023-01-09 04:00:09,"Sol lindo hoje, cafe na varanda foi otimo.",0.0
PA000385,2023-01-09 05:48:45,"Estrada livre, cheguei no trabalho rapido hoje.",0.0806
PA000386,2023-01-09 07:21:26,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0958
PA000387,2023-01-09 07:30:30,"Fui num restaurante novo, a pizza estava espetacular.",0.1483
PA000388,2023-01-09 07:31:09,"Praia tranquila, sol perfeito, descanso total.",0.0763
PA000389,2023-01-09 10:42:17,Pedalada de tarde com vista incrivel do parque.,0.0432
PA000390,2023-01-09 11:20:53,Feira de artesanato gostosa de passear.,0.0041
PA000391,2023-01-09 12:27:36,App de produtividade novo que encontrei e otimo.,0.1184
PA000392,2023-01-09 12:40:38,App de produtividade novo que encontrei e otimo.,0.0189
PA000393,2023-01-09 13:03:38,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1291
PA000394,2023-01-09 13:20:32,"Yoga pela manha, comecei o dia muito bem.",0.0733
PA000395,2023-01-09 13:29:55,Jogo novo me viciou de um jeito bom.,0.0778
PA000396,2023-01-09 15:22:46,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0355
PA000397,2023-01-09 16:06:27,"Acai gelado essa tarde, refrescante demais.",0.1291
PA000398,2023-01-09 16:27:20,"Pausa pro cafe com os colegas, bate-papo otimo.",0.1383
PA000399,2023-01-09 17:18:48,"Maratonei a temporada completa, valeu cada minuto.",0.0459
PA000400,2023-01-09 17:55:58,Tarde produtiva organizando e limpando a casa.,0.081
PA000401,2023-01-09 18:29:14,"Livro excelente sobre ciencia de dados, recomendo muito.",0.141
PA000402,2023-01-09 19:53:19,"Aprendi receita nova no youtube, ficou otimo.",0.1065
PA000403,2023-01-09 21:24:48,Terminei o trabalho da faculdade com antecedencia.,0.0723
PA000404,2023-01-09 21:27:07,"Estudando para a prova de amanha, bem concentrado.",0.0463
PA000405,2023-01-09 21:59:14,"Yoga pela manha, comecei o dia muito bem.",0.0811
PA000406,2023-01-09 22:26:12,"Academia hoje, treino puxado mas valeu muito.",0.1311
PA000407,2023-01-10 00:46:53,"Novo celular chegou, a camera e impressionante.",0.0927
PA000408,2023-01-10 01:10:53,"Que dia difícil, nada saiu como eu havia planejado.",0.4473
PA000409,2023-01-10 02:01:47,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0454
PA000410,2023-01-10 02:10:34,"Que semana frustrante, precisava que as coisas dessem certo.",0.026
PA000411,2023-01-10 02:21:19,Atualizacao deixou o sistema muito mais rapido.,0.1537
PA000412,2023-01-10 02:55:04,"Volei com os amigos, muita risada e diversao.",0.1206
PA000413,2023-01-10 03:13:34,App de produtividade novo que encontrei e otimo.,0.0594
PA000414,2023-01-10 03:16:42,Jogo novo me viciou de um jeito bom.,0.0634
PA000415,2023-01-10 03:34:53,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0133
PA000416,2023-01-10 03:46:56,Semana intensa mas muito satisfatoria no trabalho.,0.0473
PA000417,2023-01-10 04:02:26,"Churrasco com a familia no final de semana, delicioso.",0.1728
PA000418,2023-01-10 04:15:48,"Aprendi receita nova no youtube, ficou otimo.",0.1069
PA000419,2023-01-10 05:12:33,"Viagem de fim de semana para cidade historica, valeu.",0.1383
PA000420,2023-01-10 05:19:56,"Testei IA para ajudar com codigo, funcionou bem.",0.0066
PA000421,2023-01-10 05:37:55,"Teatro incrivel ontem, peca muito bem dirigida.",0.1622
PA000422,2023-01-10 05:48:18,"Serie nova incrivel, amei o primeiro episodio.",0.0771
PA000423,2023-01-10 05:51:50,"Volei com os amigos, muita risada e diversao.",0.1456
PA000424,2023-01-10 06:06:56,Grupo de estudos foi muito produtivo hoje.,0.0824
PA000425,2023-01-10 06:35:00,Terminei o trabalho da faculdade com antecedencia.,0.0
PA000426,2023-01-10 06:54:15,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0495
PA000427,2023-01-10 08:05:18,Tarde produtiva organizando e limpando a casa.,0.0617
PA000428,2023-01-10 09:41:26,Tarde produtiva organizando e limpando a casa.,0.0415
PA000429,2023-01-10 09:47:35,"Padaria da esquina lancou sabor novo, recomendo.",0.1202
PA000430,2023-01-10 10:25:56,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0332
PA000431,2023-01-10 10:38:41,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1137
PA000432,2023-01-10 11:10:32,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0529
PA000433,2023-01-10 11:30:59,"Metro bem tranquilo essa manha, cheguei bem.",0.0615
PA000434,2023-01-10 12:06:14,"Reencontrei um amigo antigo por acaso, que alegria.",0.1928
PA000435,2023-01-10 13:09:42,"Meu time ganhou hoje, que jogo bonito foi.",0.0569
PA000436,2023-01-10 13:46:43,"Passeio com o cachorro no parque, ele adorou.",0.0586
PA000437,2023-01-10 16:15:13,"Domingo em familia, melhor dia da semana.",0.112
PA000438,2023-01-10 16:16:22,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0358
PA000439,2023-01-10 19:26:01,"Maratonei a temporada completa, valeu cada minuto.",0.0148
PA000440,2023-01-10 20:18:40,"Corri 5km de manha, semana otima de treino.",0.1114
PA000441,2023-01-10 21:25:39,"Reencontrei um amigo antigo por acaso, que alegria.",0.1549
PA000442,2023-01-10 22:10:06,"Cuidando das plantas em casa, muito terapeutico.",0.08
PA000443,2023-01-11 00:00:52,"Novo celular chegou, a camera e impressionante.",0.1552
PA000444,2023-01-11 00:51:31,"Filme otimo ontem, fui ao cinema com a familia.",0.1151
PA000445,2023-01-11 02:50:29,"Fechei projeto importante essa semana, que alegria.",0.15
PA000446,2023-01-11 03:13:40,App de produtividade novo que encontrei e otimo.,0.1161
PA000447,2023-01-11 05:04:45,"Meditacao de manha, comecando o dia muito bem.",0.1054
PA000448,2023-01-11 06:45:45,Caminhada ate a estacao foi otima hoje.,0.1036
PA000449,2023-01-11 07:13:26,"Passeio no interior no fim de semana, natureza linda.",0.1762
PA000450,2023-01-11 07:21:14,Terminei o trabalho da faculdade com antecedencia.,0.0099
PA000451,2023-01-11 07:28:22,Aula incrivel sobre estatistica aplicada hoje.,0.046
PA000452,2023-01-11 09:00:48,"Volei com os amigos, muita risada e diversao.",0.0194
PA000453,2023-01-11 10:23:52,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.1628
PA000454,2023-01-11 11:41:29,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.1385
PA000455,2023-01-11 12:17:25,Nao acredito mais nessa politica que nao resolve.,0.8664
PA000456,2023-01-11 12:52:18,"Aprendi receita nova no youtube, ficou otimo.",0.1191
PA000457,2023-01-11 12:58:46,Burocracia excessiva impossibilitando qualquer coisa.,0.3395
PA000458,2023-01-11 13:42:08,Pedalada de tarde com vista incrivel do parque.,0.0212
PA000459,2023-01-11 16:15:04,"Testei IA para ajudar com codigo, funcionou bem.",0.0727
PA000460,2023-01-11 17:33:47,Grupo de estudos foi muito produtivo hoje.,0.0357
PA000461,2023-01-11 18:56:17,"Trilha ecologica incrivel, natureza pura.",0.0
PA000462,2023-01-11 19:15:05,Que tarde relaxante lendo na rede.,0.0883
PA000463,2023-01-11 19:37:33,Que tarde relaxante lendo na rede.,0.0797
PA000464,2023-01-11 19:39:22,"Domingo em familia, melhor dia da semana.",0.1303
PA000465,2023-01-11 19:39:56,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0713
PA000466,2023-01-12 01:13:24,"Plantei temperos na sacada, que satisfacao.",0.0726
PA000467,2023-01-12 01:35:57,"Musica nova do meu artista favorito, de outro nivel.",0.0676
PA000468,2023-01-12 01:47:05,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0
PA000469,2023-01-12 03:58:06,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0965
PA000470,2023-01-12 04:32:47,"Teatro incrivel ontem, peca muito bem dirigida.",0.0501
PA000471,2023-01-12 05:11:32,"Meditacao de manha, comecando o dia muito bem.",0.1057
PA000472,2023-01-12 07:35:08,"Configurei o home office com setup novo, otimo.",0.0676
PA000473,2023-01-12 08:05:23,Caminhada ate a estacao foi otima hoje.,0.0663
PA000474,2023-01-12 09:49:31,"Reencontrei um amigo antigo por acaso, que alegria.",0.0598
PA000475,2023-01-12 12:45:20,"Multa de transito injusta, vou recorrer.",0.3446
PA000476,2023-01-12 12:55:31,"Cuidando das plantas em casa, muito terapeutico.",0.0
PA000477,2023-01-12 13:09:08,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0912
PA000478,2023-01-12 13:16:21,"Testei IA para ajudar com codigo, funcionou bem.",0.0733
PA000479,2023-01-12 13:41:32,Atualizacao deixou o sistema muito mais rapido.,0.0344
PA000480,2023-01-12 15:42:41,"Meu time ganhou hoje, que jogo bonito foi.",0.049
PA000481,2023-01-12 16:49:58,Finalmente entendi aquele conceito que me travava.,0.1158
PA000482,2023-01-12 17:21:03,"Corri 5km de manha, semana otima de treino.",0.0337
PA000483,2023-01-12 17:38:10,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1325
PA000484,2023-01-12 17:47:58,Que tarde relaxante lendo na rede.,0.0802
PA000485,2023-01-12 18:29:33,Jogo novo me viciou de um jeito bom.,0.0186
PA000486,2023-01-12 19:09:45,"Yoga pela manha, comecei o dia muito bem.",0.0645
PA000487,2023-01-12 19:36:53,"Meu time ganhou hoje, que jogo bonito foi.",0.0541
PA000488,2023-01-12 19:37:38,Jantar simples mas gostoso com a familia.,0.1605
PA000489,2023-01-12 20:06:51,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0291
PA000490,2023-01-12 22:53:07,Que tarde relaxante lendo na rede.,0.046
PA000491,2023-01-12 23:22:52,Caminhada ate a estacao foi otima hoje.,0.0478
PA000492,2023-01-13 00:03:29,Aula incrivel sobre estatistica aplicada hoje.,0.0451
PA000493,2023-01-13 00:03:30,"Fui de bike hoje, que exercicio agradavel de manha.",0.1031
PA000494,2023-01-13 01:09:13,Jantar simples mas gostoso com a familia.,0.0489
PA000495,2023-01-13 04:47:09,"Filme otimo ontem, fui ao cinema com a familia.",0.0403
PA000496,2023-01-13 06:12:01,"Fechei projeto importante essa semana, que alegria.",0.0383
PA000497,2023-01-13 06:17:53,"Atendimento pessimo no banco, perdi a tarde toda.",0.5327
PA000498,2023-01-13 07:05:12,"Passeio no interior no fim de semana, natureza linda.",0.1084
PA000499,2023-01-13 08:27:17,Podcast sobre tecnologia muito interessante.,0.0074
PA000500,2023-01-13 08:49:22,Terminei o trabalho da faculdade com antecedencia.,0.1047
PA000501,2023-01-13 09:09:20,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0562
PA000502,2023-01-13 10:06:07,"Domingo em familia, melhor dia da semana.",0.0772
PA000503,2023-01-13 10:43:46,"Yoga pela manha, comecei o dia muito bem.",0.0933
PA000504,2023-01-13 12:18:54,"Notebook novo chegou, que desempenho incrivel.",0.115
PA000505,2023-01-13 12:20:05,Atualizacao deixou o sistema muito mais rapido.,0.043
PA000506,2023-01-13 13:19:46,Mais um acidente por causa de imprudencia no transito.,0.1902
PA000507,2023-01-13 13:28:39,"Novo celular chegou, a camera e impressionante.",0.1155
PA000508,2023-01-13 14:07:46,"Cuidando das plantas em casa, muito terapeutico.",0.1671
PA000509,2023-01-13 14:47:57,Aula incrivel sobre estatistica aplicada hoje.,0.0397
PA000510,2023-01-13 15:55:24,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1299
PA000511,2023-01-13 16:16:50,"Passeio no interior no fim de semana, natureza linda.",0.0905
PA000512,2023-01-13 18:18:52,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0
PA000513,2023-01-13 18:19:35,"Meditacao de manha, comecando o dia muito bem.",0.0
PA000514,2023-01-13 20:32:01,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0665
PA000515,2023-01-13 21:37:13,"Notebook novo chegou, que desempenho incrivel.",0.1292
PA000516,2023-01-13 22:07:07,Caminhada ate a estacao foi otima hoje.,0.0
